placekey,visits_by_day,visitor_home_aggregation
22c-222@627-s4k-mrk,"[5,10,9,13,5,7,7,11,18,16,12,12,12,13,14,19,16,20,10,3,11,20,12,8,5,8,11,13,16,12,10]","[{'ZIP': '10009', 'n': 8}, {'ZIP': '10023', 'n': 8}, {'ZIP': '10024', 'n': 28}, {'ZIP': '10025', 'n': 8}, {'ZIP': '10451', 'n': 12}, {'ZIP': '10456', 'n': 12}, {'ZIP': '11377', 'n': 8}]"
zzw-22b@627-s8k-x3q,"[25,24,25,26,19,17,30,29,27,31,22,18,19,26,28,37,18,31,17,24,22,42,29,35,16,16,15,32,28,30,20]","[{'ZIP': '10002', 'n': 64}, {'ZIP': '10009', 'n': 8}, {'ZIP': '10010', 'n': 8}, {'ZIP': '10016', 'n': 8}, {'ZIP': '10454', 'n': 8}, {'ZIP': '11213', 'n': 8}, {'ZIP': '11221', 'n': 16}, {'ZIP': '11231', 'n': 7}, {'ZIP': '11233', 'n': 8}, {'ZIP': '11357', 'n': 5}, {'ZIP': '11358', 'n': 5}, {'ZIP': '11419', 'n': 5}, {'ZIP': '11420', 'n': 5}]"
zzz-222@627-rzv-8y9,"[15,7,15,10,13,21,12,11,11,17,22,25,35,7,13,14,9,19,24,15,13,12,17,15,6,23,27,30,24,18,20]","[{'ZIP': '10308', 'n': 8}, {'ZIP': '10451', 'n': 5}, {'ZIP': '10456', 'n': 5}, {'ZIP': '11004', 'n': 37}, {'ZIP': '11229', 'n': 8}, {'ZIP': '11357', 'n': 8}, {'ZIP': '11365', 'n': 10}, {'ZIP': '11366', 'n': 14}, {'ZIP': '11367', 'n': 12}, {'ZIP': '11373', 'n': 6}, {'ZIP': '11417', 'n': 8}, {'ZIP': '11426', 'n': 29}, {'ZIP': '11427', 'n': 9}, {'ZIP': '11428', 'n': 9}]"
zzz-222@627-s7w-kmk,"[16,12,29,5,16,19,8,15,13,8,12,16,22,18,21,13,8,7,9,7,10,9,14,19,18,13,17,9,18,16,12]","[{'ZIP': '11104', 'n': 8}, {'ZIP': '11357', 'n': 5}, {'ZIP': '11373', 'n': 16}, {'ZIP': '11377', 'n': 65}]"
zzy-222@627-wfd-zzz,"[11,14,12,27,47,42,18,11,23,17,44,62,72,8,18,6,5,27,61,42,33,36,29,25,54,56,65,29,32,33,34]","[{'ZIP': '10028', 'n': 8}, {'ZIP': '10128', 'n': 8}, {'ZIP': '10303', 'n': 7}, {'ZIP': '10305', 'n': 20}, {'ZIP': '10306', 'n': 39}, {'ZIP': '10307', 'n': 19}, {'ZIP': '10308', 'n': 11}, {'ZIP': '10309', 'n': 37}, {'ZIP': '10312', 'n': 45}, {'ZIP': '10314', 'n': 14}, {'ZIP': '11102', 'n': 12}, {'ZIP': '11204', 'n': 16}, {'ZIP': '11209', 'n': 20}, {'ZIP': '11210', 'n': 8}, {'ZIP': '11214', 'n': 29}, {'ZIP': '11218', 'n': 12}, {'ZIP': '11219', 'n': 16}, {'ZIP': '11220', 'n': 21}, {'ZIP': '11223', 'n': 29}, {'ZIP': '11228', 'n': 47}, {'ZIP': '11229', 'n': 36}, {'ZIP': '11230', 'n': 8}, {'ZIP': '11232', 'n': 8}, {'ZIP': '11234', 'n': 12}, {'ZIP': '11235', 'n': 32}, {'ZIP': '11239', 'n': 8}, {'ZIP': '11368', 'n': 8}, {'ZIP': '11372', 'n': 8}, {'ZIP': '11373', 'n': 16}, {'ZIP': '11378', 'n': 8}, {'ZIP': '11379', 'n': 12}, {'ZIP': '11385', 'n': 12}, {'ZIP': '11419', 'n': 8}, {'ZIP': '11420', 'n': 16}]"
22b-222@627-s4v-9vf,"[5,8,6,5,14,4,8,6,15,8,14,11,6,9,15,11,9,9,16,4,13,13,12,11,11,3,8,14,8,10,12]","[{'ZIP': '10026', 'n': 33}, {'ZIP': '10455', 'n': 5}, {'ZIP': '10459', 'n': 13}]"
22r-222@627-s4t-8sq,"[3,4,7,10,2,2,3,7,6,8,5,5,9,3,5,3,5,2,5,4,1,3,1,4,4,2,7,2,8,5,7]","[{'ZIP': '10026', 'n': 8}, {'ZIP': '10027', 'n': 13}, {'ZIP': '10030', 'n': 13}, {'ZIP': '10037', 'n': 8}]"
22d-222@627-s8n-9fz,"[5,13,6,6,2,5,9,12,6,7,8,5,3,9,5,4,4,6,3,2,4,10,6,7,10,6,5,7,10,5,6]","[{'ZIP': '10044', 'n': 20}, {'ZIP': '11373', 'n': 8}, {'ZIP': '11377', 'n': 8}]"
235-222@627-s8j-w8v,"[9,19,17,21,22,9,12,10,10,7,15,17,10,5,8,14,15,8,13,7,10,12,22,6,4,7,8,10,18,12,15]","[{'ZIP': '10010', 'n': 16}, {'ZIP': '10016', 'n': 30}, {'ZIP': '10018', 'n': 10}, {'ZIP': '11368', 'n': 8}, {'ZIP': '11377', 'n': 8}]"
22n-222@627-s8k-s5z,"[11,9,12,12,6,12,9,9,11,17,15,10,16,10,17,13,12,15,19,13,9,10,8,8,2,8,12,11,17,12,8]","[{'ZIP': '10002', 'n': 21}, {'ZIP': '10003', 'n': 8}, {'ZIP': '10009', 'n': 25}, {'ZIP': '10455', 'n': 6}, {'ZIP': '10459', 'n': 6}, {'ZIP': '11372', 'n': 5}, {'ZIP': '11377', 'n': 5}]"
zzz-222@627-wff-q2k,"[11,2,7,11,5,13,11,7,6,11,10,7,6,5,4,9,2,10,11,3,7,8,10,12,2,3,10,10,10,15,19]","[{'ZIP': '10301', 'n': 56}, {'ZIP': '10302', 'n': 5}, {'ZIP': '10303', 'n': 14}, {'ZIP': '10304', 'n': 64}, {'ZIP': '10305', 'n': 12}, {'ZIP': '10306', 'n': 8}, {'ZIP': '10310', 'n': 8}]"
zzw-222@627-wdg-ckf,"[22,20,23,19,14,8,18,14,9,14,23,14,21,12,12,16,10,14,10,14,10,11,12,9,8,9,8,12,12,17,15]","[{'ZIP': '10306', 'n': 8}, {'ZIP': '10314', 'n': 8}, {'ZIP': '11204', 'n': 9}, {'ZIP': '11223', 'n': 13}, {'ZIP': '11224', 'n': 37}, {'ZIP': '11226', 'n': 8}, {'ZIP': '11235', 'n': 12}]"
222-222@627-s6d-whq,"[106,103,132,121,37,37,124,138,153,96,129,63,64,123,139,80,75,111,43,41,118,149,92,63,26,44,29,126,90,80,86]","[{'ZIP': '10021', 'n': 12}, {'ZIP': '10023', 'n': 12}, {'ZIP': '10027', 'n': 16}, {'ZIP': '10030', 'n': 8}, {'ZIP': '10031', 'n': 16}, {'ZIP': '10032', 'n': 43}, {'ZIP': '10033', 'n': 29}, {'ZIP': '10034', 'n': 15}, {'ZIP': '10035', 'n': 8}, {'ZIP': '10037', 'n': 12}, {'ZIP': '10040', 'n': 26}, {'ZIP': '10065', 'n': 8}, {'ZIP': '10301', 'n': 5}, {'ZIP': '10304', 'n': 5}, {'ZIP': '10310', 'n': 5}, {'ZIP': '10451', 'n': 13}, {'ZIP': '10452', 'n': 12}, {'ZIP': '10453', 'n': 16}, {'ZIP': '10454', 'n': 5}, {'ZIP': '10455', 'n': 8}, {'ZIP': '10456', 'n': 9}, {'ZIP': '10458', 'n': 8}, {'ZIP': '10463', 'n': 28}, {'ZIP': '10467', 'n': 8}, {'ZIP': '10468', 'n': 16}, {'ZIP': '10469', 'n': 8}, {'ZIP': '10471', 'n': 16}, {'ZIP': '10472', 'n': 8}, {'ZIP': '11101', 'n': 16}, {'ZIP': '11213', 'n': 6}, {'ZIP': '11218', 'n': 8}, {'ZIP': '11234', 'n': 12}, {'ZIP': '11366', 'n': 8}, {'ZIP': '11377', 'n': 12}, {'ZIP': '11420', 'n': 8}]"
22n-223@627-s4t-brk,"[7,10,7,12,10,10,6,5,7,6,6,12,14,10,7,11,10,7,10,6,7,11,10,1,2,6,6,11,12,19,9]","[{'ZIP': '10025', 'n': 10}, {'ZIP': '10026', 'n': 20}, {'ZIP': '10027', 'n': 55}, {'ZIP': '10030', 'n': 19}, {'ZIP': '10031', 'n': 14}, {'ZIP': '10039', 'n': 6}]"
zzw-222@627-vv2-y5f,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,47,50,2,26,33,25,37,56,46]","[{'ZIP': '10301', 'n': 34}, {'ZIP': '10302', 'n': 52}, {'ZIP': '10303', 'n': 115}, {'ZIP': '10304', 'n': 24}, {'ZIP': '10310', 'n': 38}, {'ZIP': '10312', 'n': 12}, {'ZIP': '10314', 'n': 111}]"
22y-222@627-s4v-5j9,"[36,37,37,37,40,30,30,43,63,48,47,60,37,47,29,26,27,37,29,23,42,40,29,42,26,28,23,30,46,26,32]","[{'ZIP': '10025', 'n': 26}, {'ZIP': '10026', 'n': 18}, {'ZIP': '10027', 'n': 16}, {'ZIP': '10028', 'n': 11}, {'ZIP': '10029', 'n': 84}, {'ZIP': '10035', 'n': 44}, {'ZIP': '10451', 'n': 5}, {'ZIP': '10452', 'n': 5}, {'ZIP': '10455', 'n': 8}, {'ZIP': '10456', 'n': 5}, {'ZIP': '10460', 'n': 8}, {'ZIP': '10462', 'n': 8}, {'ZIP': '10467', 'n': 12}, {'ZIP': '10470', 'n': 8}, {'ZIP': '11103', 'n': 8}, {'ZIP': '11106', 'n': 8}, {'ZIP': '11207', 'n': 5}, {'ZIP': '11212', 'n': 5}, {'ZIP': '11236', 'n': 11}, {'ZIP': '11237', 'n': 8}]"
22c-226@627-s4r-nh5,"[6,6,8,4,8,6,7,3,11,8,9,7,5,1,8,9,5,5,4,7,2,4,5,2,5,5,3,6,5,4,4]","[{'ZIP': '10019', 'n': 11}, {'ZIP': '10023', 'n': 33}, {'ZIP': '10024', 'n': 17}, {'ZIP': '10025', 'n': 8}, {'ZIP': '10069', 'n': 21}, {'ZIP': '10468', 'n': 5}]"
22y-223@627-s4n-skf,"[5,5,7,8,6,6,3,9,7,7,5,1,4,10,6,7,6,6,4,3,3,8,3,4,6,9,1,3,6,3,5]","[{'ZIP': '10025', 'n': 5}, {'ZIP': '10028', 'n': 12}, {'ZIP': '10128', 'n': 22}]"
zzw-226@627-wbz-r8v,"[14,13,16,16,13,8,18,16,9,20,15,22,10,16,10,24,10,16,12,5,21,19,19,8,11,11,9,20,15,14,7]","[{'ZIP': '10002', 'n': 8}, {'ZIP': '10007', 'n': 20}, {'ZIP': '10011', 'n': 9}, {'ZIP': '10013', 'n': 8}, {'ZIP': '10038', 'n': 19}, {'ZIP': '10280', 'n': 5}, {'ZIP': '10282', 'n': 5}, {'ZIP': '11212', 'n': 8}]"
22h-222@627-s6g-6c5,"[34,23,22,24,22,10,19,13,26,25,16,17,15,21,28,22,16,14,16,8,20,26,22,18,8,7,13,15,14,15,15]","[{'ZIP': '10027', 'n': 8}, {'ZIP': '10032', 'n': 9}, {'ZIP': '10035', 'n': 36}, {'ZIP': '10036', 'n': 8}, {'ZIP': '10037', 'n': 45}, {'ZIP': '10452', 'n': 8}, {'ZIP': '10467', 'n': 5}, {'ZIP': '10468', 'n': 5}, {'ZIP': '10469', 'n': 5}]"
222-225@627-s8n-6ff,"[126,136,127,112,32,16,132,147,130,131,106,37,17,119,136,132,73,89,27,16,109,126,97,34,11,14,10,101,111,79,55]","[{'ZIP': '10021', 'n': 34}, {'ZIP': '10022', 'n': 17}, {'ZIP': '10023', 'n': 8}, {'ZIP': '10024', 'n': 12}, {'ZIP': '10026', 'n': 8}, {'ZIP': '10028', 'n': 14}, {'ZIP': '10065', 'n': 13}, {'ZIP': '10069', 'n': 8}, {'ZIP': '10075', 'n': 13}, {'ZIP': '10128', 'n': 27}, {'ZIP': '10301', 'n': 8}, {'ZIP': '10306', 'n': 8}, {'ZIP': '10309', 'n': 8}, {'ZIP': '10312', 'n': 18}, {'ZIP': '10314', 'n': 18}, {'ZIP': '10461', 'n': 6}, {'ZIP': '10465', 'n': 8}, {'ZIP': '10466', 'n': 8}, {'ZIP': '11104', 'n': 9}, {'ZIP': '11204', 'n': 5}, {'ZIP': '11207', 'n': 5}, {'ZIP': '11208', 'n': 8}, {'ZIP': '11209', 'n': 8}, {'ZIP': '11215', 'n': 8}, {'ZIP': '11218', 'n': 8}, {'ZIP': '11228', 'n': 8}, {'ZIP': '11233', 'n': 8}, {'ZIP': '11234', 'n': 5}, {'ZIP': '11358', 'n': 9}, {'ZIP': '11361', 'n': 9}, {'ZIP': '11364', 'n': 14}, {'ZIP': '11365', 'n': 5}, {'ZIP': '11377', 'n': 9}, {'ZIP': '11378', 'n': 8}, {'ZIP': '11379', 'n': 8}]"
22f-222@627-s4k-mtv,"[12,7,5,1,8,3,5,7,11,11,11,6,10,5,5,7,4,7,5,5,13,7,11,10,6,5,4,10,2,4,6]","[{'ZIP': '10024', 'n': 44}, {'ZIP': '10025', 'n': 20}, {'ZIP': '10031', 'n': 10}]"
zzy-222@627-wdc-fxq,"[15,17,22,13,23,10,14,9,18,8,18,17,19,22,16,10,12,12,23,12,11,26,21,14,14,16,8,19,17,29,21]","[{'ZIP': '10304', 'n': 8}, {'ZIP': '10305', 'n': 8}, {'ZIP': '10314', 'n': 8}, {'ZIP': '11204', 'n': 8}, {'ZIP': '11210', 'n': 5}, {'ZIP': '11214', 'n': 8}, {'ZIP': '11223', 'n': 8}, {'ZIP': '11224', 'n': 42}, {'ZIP': '11229', 'n': 21}, {'ZIP': '11230', 'n': 22}, {'ZIP': '11234', 'n': 8}, {'ZIP': '11235', 'n': 99}]"
222-224@627-wbv-m6k,"[30,25,15,13,22,28,18,18,17,11,20,34,16,13,21,11,6,14,19,19,14,25,14,18,4,17,14,25,19,17,25]","[{'ZIP': '10018', 'n': 26}, {'ZIP': '10019', 'n': 72}, {'ZIP': '10036', 'n': 101}, {'ZIP': '11214', 'n': 8}]"
zzy-222@627-s4k-mc5,"[7,9,9,7,5,2,10,8,7,7,8,4,7,7,6,5,2,5,3,3,5,8,6,4,1,4,6,10,5,10,2]","[{'ZIP': '10024', 'n': 43}, {'ZIP': '10025', 'n': 16}, {'ZIP': '10469', 'n': 9}]"
222-222@627-s6d-zcq,"[4,0,2,7,6,6,4,3,1,2,2,4,2,3,3,1,0,5,3,4,6,3,2,5,1,0,1,5,5,5,4]","[{'ZIP': '10032', 'n': 18}, {'ZIP': '10033', 'n': 8}, {'ZIP': '10453', 'n': 10}]"
23d-222@627-s4n-j5f,"[7,0,4,7,6,10,2,7,2,5,6,10,7,0,3,0,0,2,3,4,0,2,4,2,0,0,1,4,2,1,4]","[{'ZIP': '10021', 'n': 16}, {'ZIP': '10028', 'n': 12}, {'ZIP': '10065', 'n': 8}, {'ZIP': '10075', 'n': 12}]"
zzy-223@627-wc3-n5z,"[5,8,4,1,4,3,5,7,5,4,4,7,4,0,3,2,7,2,2,4,3,0,2,2,1,3,3,7,8,4,4]","[{'ZIP': '10038', 'n': 6}, {'ZIP': '11201', 'n': 18}, {'ZIP': '11217', 'n': 8}, {'ZIP': '11231', 'n': 10}]"
22g-227@627-s8q-xkf,"[28,34,24,45,28,28,30,31,45,38,25,56,42,33,39,33,36,31,34,45,31,33,26,25,20,46,30,31,23,39,18]","[{'ZIP': '10001', 'n': 8}, {'ZIP': '10014', 'n': 8}, {'ZIP': '10016', 'n': 8}, {'ZIP': '10017', 'n': 88}, {'ZIP': '10019', 'n': 59}, {'ZIP': '10021', 'n': 51}, {'ZIP': '10022', 'n': 105}, {'ZIP': '10023', 'n': 14}, {'ZIP': '10024', 'n': 14}, {'ZIP': '10026', 'n': 18}, {'ZIP': '10028', 'n': 13}, {'ZIP': '10029', 'n': 8}, {'ZIP': '10065', 'n': 56}, {'ZIP': '10069', 'n': 10}, {'ZIP': '10075', 'n': 12}, {'ZIP': '10128', 'n': 13}, {'ZIP': '10314', 'n': 8}, {'ZIP': '10463', 'n': 7}, {'ZIP': '11214', 'n': 8}, {'ZIP': '11235', 'n': 8}]"
23f-222@627-s4n-tsq,"[20,29,14,33,20,22,20,24,36,29,26,38,22,21,34,16,23,8,24,23,29,16,14,11,8,10,12,11,13,15,13]","[{'ZIP': '10021', 'n': 48}, {'ZIP': '10028', 'n': 87}, {'ZIP': '10065', 'n': 25}, {'ZIP': '10075', 'n': 53}, {'ZIP': '10128', 'n': 49}]"
zzw-222@627-wc7-j35,"[15,12,17,6,8,6,14,18,18,18,21,9,6,10,19,13,5,9,8,4,13,18,16,12,8,4,7,14,16,12,6]","[{'ZIP': '10007', 'n': 12}, {'ZIP': '10013', 'n': 8}, {'ZIP': '10301', 'n': 8}, {'ZIP': '10304', 'n': 8}, {'ZIP': '11234', 'n': 12}]"
zzy-222@627-wf9-z75,"[7,5,8,7,1,5,10,11,5,6,4,9,8,13,7,7,2,4,2,13,12,8,2,8,7,10,4,1,6,5,5]","[{'ZIP': '10301', 'n': 5}, {'ZIP': '10303', 'n': 8}, {'ZIP': '10304', 'n': 9}, {'ZIP': '10305', 'n': 16}, {'ZIP': '10312', 'n': 12}, {'ZIP': '10314', 'n': 9}]"
zzz-222@627-s6k-q9f,"[12,14,11,9,10,2,13,8,11,14,17,14,13,13,11,11,6,13,12,12,15,13,5,11,3,4,8,10,7,7,7]","[{'ZIP': '10039', 'n': 5}, {'ZIP': '10452', 'n': 8}, {'ZIP': '10457', 'n': 37}, {'ZIP': '10459', 'n': 8}, {'ZIP': '10460', 'n': 44}, {'ZIP': '11233', 'n': 5}, {'ZIP': '11413', 'n': 8}]"
22q-222@627-s8h-zxq,"[7,2,8,9,3,3,7,5,7,5,7,1,3,5,3,5,4,8,3,4,8,9,5,1,3,0,1,6,6,4,4]","[{'ZIP': '10009', 'n': 27}, {'ZIP': '10457', 'n': 8}, {'ZIP': '11373', 'n': 8}]"
22b-222@627-s4t-9zz,"[11,15,12,14,8,9,11,8,10,20,6,15,12,12,15,10,12,14,9,8,6,12,16,12,15,10,9,10,19,25,18]","[{'ZIP': '10025', 'n': 8}, {'ZIP': '10026', 'n': 5}, {'ZIP': '10027', 'n': 46}, {'ZIP': '10031', 'n': 8}, {'ZIP': '10035', 'n': 8}, {'ZIP': '10463', 'n': 8}, {'ZIP': '10468', 'n': 8}]"
222-222@627-s4v-789,"[9,6,11,8,9,9,12,5,12,12,12,7,12,4,6,9,10,3,15,5,12,16,3,5,6,11,6,6,11,10,10]","[{'ZIP': '10026', 'n': 19}, {'ZIP': '10027', 'n': 13}, {'ZIP': '10029', 'n': 17}, {'ZIP': '10035', 'n': 13}, {'ZIP': '10457', 'n': 8}, {'ZIP': '11101', 'n': 5}, {'ZIP': '11106', 'n': 5}]"
229-222@627-s4t-xqz,"[2,3,3,3,2,2,3,1,1,4,2,4,2,4,1,3,0,2,1,1,1,0,5,2,1,5,1,3,3,0,3]","[{'ZIP': '10029', 'n': 12}, {'ZIP': '10035', 'n': 24}, {'ZIP': '11417', 'n': 5}]"
225-222@627-s6d-z75,"[13,13,9,20,13,13,7,9,16,8,15,5,5,13,15,18,6,14,8,6,8,10,6,6,4,7,6,12,7,11,8]","[{'ZIP': '10032', 'n': 25}, {'ZIP': '10033', 'n': 18}, {'ZIP': '10040', 'n': 8}]"
zzz-222@627-s7v-jqf,"[20,19,25,9,18,16,17,16,14,14,20,13,10,17,24,16,14,20,14,17,21,18,12,25,9,10,17,26,18,7,21]","[{'ZIP': '11368', 'n': 5}, {'ZIP': '11373', 'n': 13}, {'ZIP': '11374', 'n': 51}, {'ZIP': '11375', 'n': 84}, {'ZIP': '11385', 'n': 8}]"
22j-222@627-s4k-mkz,"[2,3,5,7,5,2,2,3,3,2,9,10,7,2,1,4,1,4,4,3,1,1,4,2,1,4,3,3,1,6,5]","[{'ZIP': '10024', 'n': 12}, {'ZIP': '10025', 'n': 11}, {'ZIP': '10031', 'n': 8}]"
zzw-222@627-s93-j7q,"[21,20,28,32,11,0,23,25,22,25,25,13,6,20,27,18,7,23,29,6,15,16,18,17,1,3,4,19,24,24,18]","[{'ZIP': '10009', 'n': 9}, {'ZIP': '11210', 'n': 5}, {'ZIP': '11219', 'n': 8}, {'ZIP': '11221', 'n': 8}, {'ZIP': '11226', 'n': 5}, {'ZIP': '11229', 'n': 12}, {'ZIP': '11233', 'n': 12}, {'ZIP': '11354', 'n': 12}, {'ZIP': '11357', 'n': 12}, {'ZIP': '11385', 'n': 8}]"
22j-222@627-s8r-mtv,"[11,8,9,12,5,1,5,3,6,6,11,6,5,6,10,5,5,8,1,3,6,5,7,2,0,2,2,5,3,5,7]","[{'ZIP': '10021', 'n': 20}, {'ZIP': '10022', 'n': 12}, {'ZIP': '10027', 'n': 8}, {'ZIP': '10065', 'n': 20}, {'ZIP': '11418', 'n': 8}]"
zzy-222@627-s4r-kxq,"[11,4,6,5,5,0,3,4,6,10,6,3,2,8,9,7,9,2,6,2,3,8,4,4,1,1,3,3,2,2,1]","[{'ZIP': '10024', 'n': 21}, {'ZIP': '11373', 'n': 8}, {'ZIP': '11418', 'n': 8}]"
23s-224@627-s8r-m49,"[11,13,15,8,17,13,12,7,28,16,12,19,7,10,17,12,16,11,13,14,15,8,11,9,8,10,13,10,11,7,12]","[{'ZIP': '10016', 'n': 8}, {'ZIP': '10017', 'n': 35}, {'ZIP': '10021', 'n': 51}, {'ZIP': '10022', 'n': 81}, {'ZIP': '10065', 'n': 66}, {'ZIP': '10075', 'n': 8}]"
22f-222@627-s6d-bzf,"[15,22,15,22,22,13,18,19,22,12,28,25,15,28,17,26,8,15,16,15,18,9,21,20,16,22,20,12,25,21,23]","[{'ZIP': '10027', 'n': 13}, {'ZIP': '10030', 'n': 12}, {'ZIP': '10031', 'n': 103}, {'ZIP': '10032', 'n': 26}, {'ZIP': '10034', 'n': 8}, {'ZIP': '10037', 'n': 8}, {'ZIP': '10039', 'n': 21}, {'ZIP': '10451', 'n': 13}, {'ZIP': '10456', 'n': 9}, {'ZIP': '10458', 'n': 8}, {'ZIP': '10468', 'n': 8}, {'ZIP': '11372', 'n': 8}, {'ZIP': '11373', 'n': 8}]"
222-222@627-s4s-jjv,"[2,1,0,2,1,2,1,1,2,1,3,2,4,2,5,5,0,0,0,4,3,2,0,1,2,1,0,8,3,2,3]","[{'ZIP': '10026', 'n': 23}, {'ZIP': '10027', 'n': 15}, {'ZIP': '10035', 'n': 8}]"
