placekey,visits_by_day,visitor_home_aggregation
zzz-222@627-s8n-w6k,"[57,45,38,44,42,38,39,57,54,46,57,48,42,46,38,36,55,40,36,25,43,34,42,43,48,31,40,39,35,46]","[{'ZIP': '10451', 'n': 8}, {'ZIP': '10455', 'n': 8}, {'ZIP': '11101', 'n': 60}, {'ZIP': '11106', 'n': 101}, {'ZIP': '11218', 'n': 5}, {'ZIP': '11223', 'n': 5}, {'ZIP': '11354', 'n': 8}, {'ZIP': '11368', 'n': 8}, {'ZIP': '11370', 'n': 8}, {'ZIP': '11372', 'n': 8}, {'ZIP': '11373', 'n': 8}, {'ZIP': '11377', 'n': 20}, {'ZIP': '11379', 'n': 8}, {'ZIP': '11385', 'n': 8}, {'ZIP': '11411', 'n': 8}, {'ZIP': '11413', 'n': 12}, {'ZIP': '11422', 'n': 8}]"
zzy-222@627-s92-vs5,"[11,9,4,12,3,9,2,6,11,2,13,5,4,7,9,10,5,4,9,1,3,5,9,8,0,7,11,4,7,5]","[{'ZIP': '11206', 'n': 12}, {'ZIP': '11207', 'n': 8}, {'ZIP': '11208', 'n': 5}, {'ZIP': '11221', 'n': 16}, {'ZIP': '11237', 'n': 20}, {'ZIP': '11385', 'n': 8}]"
zzy-222@627-s4k-nnq,"[16,26,10,14,6,2,9,9,9,11,13,10,5,10,8,13,10,12,6,7,8,8,9,9,11,8,8,8,7,7]","[{'ZIP': '10024', 'n': 11}, {'ZIP': '10025', 'n': 19}, {'ZIP': '10029', 'n': 8}]"
227-222@627-wc2-5j9,"[6,3,8,4,7,4,2,3,6,6,3,4,5,5,6,5,5,10,8,1,3,4,6,9,3,8,3,4,8,3]","[{'ZIP': '10004', 'n': 17}, {'ZIP': '10005', 'n': 8}, {'ZIP': '10014', 'n': 5}, {'ZIP': '10038', 'n': 8}, {'ZIP': '10280', 'n': 13}]"
222-224@627-wc9-psq,"[6,10,12,8,4,4,6,12,9,12,8,1,2,11,8,8,9,9,6,2,14,2,8,8,10,6,3,4,7,10]","[{'ZIP': '10002', 'n': 23}, {'ZIP': '11204', 'n': 8}, {'ZIP': '11206', 'n': 6}, {'ZIP': '11219', 'n': 8}]"
zzw-223@627-s6d-7yv,"[2,5,5,3,4,4,5,2,4,7,3,8,7,5,6,7,4,7,5,2,3,9,7,3,3,7,3,4,7,5]","[{'ZIP': '10031', 'n': 8}, {'ZIP': '10032', 'n': 21}, {'ZIP': '10039', 'n': 9}, {'ZIP': '10461', 'n': 5}, {'ZIP': '10469', 'n': 8}]"
zzw-22z@627-s8k-2tv,"[5,5,18,10,4,6,10,6,7,5,4,9,9,3,6,5,6,11,5,7,5,9,10,6,9,16,8,8,11,7]","[{'ZIP': '10001', 'n': 12}, {'ZIP': '10461', 'n': 9}, {'ZIP': '10462', 'n': 9}, {'ZIP': '11204', 'n': 12}, {'ZIP': '11214', 'n': 8}, {'ZIP': '11235', 'n': 12}, {'ZIP': '11377', 'n': 8}]"
zzy-222@627-wbz-vxq,"[22,15,33,20,23,15,20,25,22,18,29,23,9,24,23,26,22,10,29,10,13,21,24,25,26,28,12,13,15,27]","[{'ZIP': '10004', 'n': 8}, {'ZIP': '10005', 'n': 8}, {'ZIP': '10007', 'n': 12}, {'ZIP': '10013', 'n': 8}, {'ZIP': '10035', 'n': 12}, {'ZIP': '10039', 'n': 5}, {'ZIP': '10456', 'n': 8}, {'ZIP': '11207', 'n': 8}, {'ZIP': '11208', 'n': 16}, {'ZIP': '11212', 'n': 12}, {'ZIP': '11218', 'n': 8}, {'ZIP': '11223', 'n': 8}, {'ZIP': '11233', 'n': 8}, {'ZIP': '11235', 'n': 12}, {'ZIP': '11385', 'n': 8}, {'ZIP': '11421', 'n': 8}, {'ZIP': '11691', 'n': 8}, {'ZIP': '11692', 'n': 8}]"
zzy-222@627-vst-28v,"[9,14,2,6,6,8,5,8,4,5,9,3,7,9,9,7,5,3,6,6,2,3,6,7,6,10,5,2,0,3]","[{'ZIP': '10306', 'n': 9}, {'ZIP': '10307', 'n': 10}, {'ZIP': '10309', 'n': 18}, {'ZIP': '10312', 'n': 20}]"
229-222@627-wbv-d5f,"[46,22,49,34,33,10,21,9,47,33,23,11,12,9,17,17,27,23,18,17,10,18,23,24,23,30,40,22,17,14]","[{'ZIP': '10019', 'n': 174}, {'ZIP': '10023', 'n': 18}, {'ZIP': '10024', 'n': 31}, {'ZIP': '10026', 'n': 35}, {'ZIP': '10036', 'n': 30}, {'ZIP': '10069', 'n': 10}, {'ZIP': '10460', 'n': 5}, {'ZIP': '11212', 'n': 8}]"
zzy-222@627-wgw-2x5,"[1,2,3,8,1,8,3,3,3,7,2,3,4,3,5,4,4,2,1,0,6,5,5,6,5,2,0,4,4,3]","[{'ZIP': '11204', 'n': 12}, {'ZIP': '11218', 'n': 16}, {'ZIP': '11219', 'n': 8}]"
zzw-223@627-s4n-qj9,"[132,114,139,99,35,25,39,112,132,139,134,29,27,132,108,98,121,107,34,30,111,105,152,106,121,46,22,108,121,118]","[{'ZIP': '10001', 'n': 8}, {'ZIP': '10002', 'n': 11}, {'ZIP': '10011', 'n': 8}, {'ZIP': '10019', 'n': 16}, {'ZIP': '10024', 'n': 8}, {'ZIP': '10025', 'n': 7}, {'ZIP': '10026', 'n': 21}, {'ZIP': '10027', 'n': 12}, {'ZIP': '10029', 'n': 135}, {'ZIP': '10030', 'n': 9}, {'ZIP': '10032', 'n': 8}, {'ZIP': '10035', 'n': 50}, {'ZIP': '10037', 'n': 26}, {'ZIP': '10039', 'n': 14}, {'ZIP': '10128', 'n': 27}, {'ZIP': '10451', 'n': 9}, {'ZIP': '10452', 'n': 15}, {'ZIP': '10453', 'n': 8}, {'ZIP': '10454', 'n': 18}, {'ZIP': '10455', 'n': 22}, {'ZIP': '10456', 'n': 13}, {'ZIP': '10459', 'n': 8}, {'ZIP': '10461', 'n': 8}, {'ZIP': '10462', 'n': 12}, {'ZIP': '10463', 'n': 9}, {'ZIP': '10467', 'n': 11}, {'ZIP': '10468', 'n': 8}, {'ZIP': '10472', 'n': 8}, {'ZIP': '10473', 'n': 8}, {'ZIP': '10474', 'n': 8}, {'ZIP': '11103', 'n': 8}, {'ZIP': '11207', 'n': 12}, {'ZIP': '11208', 'n': 8}, {'ZIP': '11226', 'n': 8}, {'ZIP': '11229', 'n': 8}, {'ZIP': '11234', 'n': 16}, {'ZIP': '11355', 'n': 7}, {'ZIP': '11368', 'n': 12}, {'ZIP': '11369', 'n': 8}, {'ZIP': '11370', 'n': 8}, {'ZIP': '11372', 'n': 10}, {'ZIP': '11373', 'n': 19}]"
22y-222@627-s8j-3kf,"[5,3,5,5,3,0,6,4,6,5,10,3,5,8,9,11,6,3,3,3,3,6,13,3,6,2,8,7,4,4]","[{'ZIP': '10002', 'n': 16}, {'ZIP': '10009', 'n': 13}, {'ZIP': '11234', 'n': 8}, {'ZIP': '11373', 'n': 9}, {'ZIP': '11377', 'n': 10}]"
zzy-222@627-s8r-k2k,"[8,13,11,7,4,8,4,15,13,20,16,6,4,21,21,12,12,13,6,8,6,14,12,6,10,6,9,16,12,6]","[{'ZIP': '10017', 'n': 10}, {'ZIP': '10021', 'n': 18}, {'ZIP': '10022', 'n': 15}, {'ZIP': '10065', 'n': 19}, {'ZIP': '10128', 'n': 6}, {'ZIP': '11229', 'n': 5}, {'ZIP': '11235', 'n': 5}]"
zzw-222@627-vvc-575,"[20,17,23,19,9,11,18,9,30,20,13,11,8,11,8,11,25,21,19,22,19,23,12,20,23,20,22,16,17,11]","[{'ZIP': '10301', 'n': 8}, {'ZIP': '10304', 'n': 8}, {'ZIP': '10305', 'n': 22}, {'ZIP': '10306', 'n': 88}, {'ZIP': '10314', 'n': 8}]"
22d-222@627-s5x-8d9,"[15,14,8,16,27,14,16,17,9,16,15,13,12,4,7,10,12,11,20,5,5,7,3,14,8,15,10,7,13,9]","[{'ZIP': '10033', 'n': 6}, {'ZIP': '10034', 'n': 36}, {'ZIP': '10035', 'n': 8}, {'ZIP': '10040', 'n': 36}, {'ZIP': '10452', 'n': 8}, {'ZIP': '10454', 'n': 8}, {'ZIP': '10455', 'n': 8}, {'ZIP': '10463', 'n': 8}, {'ZIP': '10467', 'n': 8}, {'ZIP': '10471', 'n': 8}]"
22d-222@627-s6m-5cq,"[10,16,17,8,13,5,12,14,19,12,11,12,9,13,22,9,17,12,5,10,6,8,9,8,18,10,8,12,7,19]","[{'ZIP': '10025', 'n': 5}, {'ZIP': '10032', 'n': 15}, {'ZIP': '10033', 'n': 72}, {'ZIP': '10034', 'n': 11}, {'ZIP': '10040', 'n': 55}, {'ZIP': '10452', 'n': 18}, {'ZIP': '10455', 'n': 8}, {'ZIP': '10457', 'n': 8}, {'ZIP': '10462', 'n': 6}, {'ZIP': '10473', 'n': 6}, {'ZIP': '11372', 'n': 8}]"
22r-222@627-s4v-q75,"[4,5,4,6,5,4,3,8,7,9,3,8,3,9,5,4,8,2,7,2,5,5,9,7,8,7,9,4,7,8]","[{'ZIP': '10027', 'n': 9}, {'ZIP': '10029', 'n': 5}, {'ZIP': '10035', 'n': 18}, {'ZIP': '10037', 'n': 8}]"
zzy-222@627-wdk-tjv,"[1,5,3,4,2,5,4,4,6,4,4,8,5,2,5,5,0,5,5,7,3,9,7,5,3,5,5,5,8,7]","[{'ZIP': '11204', 'n': 12}, {'ZIP': '11214', 'n': 24}, {'ZIP': '11219', 'n': 8}, {'ZIP': '11228', 'n': 16}]"
zzy-223@627-s8j-dqf,"[5,0,3,8,9,6,6,6,8,2,6,3,6,5,5,3,2,5,7,4,5,5,5,5,6,5,5,3,3,6]","[{'ZIP': '10002', 'n': 12}, {'ZIP': '10003', 'n': 8}, {'ZIP': '10009', 'n': 21}, {'ZIP': '10011', 'n': 8}, {'ZIP': '11234', 'n': 8}]"
23b-222@627-s4k-k9f,"[5,4,4,8,5,4,5,9,9,5,10,9,8,8,6,5,7,4,5,3,5,1,7,5,4,4,4,4,3,6]","[{'ZIP': '10024', 'n': 25}, {'ZIP': '10025', 'n': 16}, {'ZIP': '10456', 'n': 8}]"
22g-222@627-s4v-xt9,"[7,6,6,6,8,6,2,4,6,2,11,7,5,6,7,3,4,7,6,3,8,12,6,3,9,7,7,9,5,9]","[{'ZIP': '10026', 'n': 16}, {'ZIP': '10027', 'n': 28}, {'ZIP': '10035', 'n': 12}, {'ZIP': '10452', 'n': 8}, {'ZIP': '10459', 'n': 8}]"
zzy-222@627-rw9-9j9,"[31,20,20,20,16,19,24,24,24,14,26,18,14,24,33,19,19,30,20,21,20,26,20,24,18,21,15,27,22,23]","[{'ZIP': '10456', 'n': 8}, {'ZIP': '10457', 'n': 8}, {'ZIP': '10458', 'n': 82}, {'ZIP': '10463', 'n': 19}, {'ZIP': '10467', 'n': 30}, {'ZIP': '10468', 'n': 51}, {'ZIP': '10469', 'n': 16}, {'ZIP': '10470', 'n': 8}, {'ZIP': '10475', 'n': 8}, {'ZIP': '11207', 'n': 8}]"
226-224@627-s8j-xt9,"[19,19,22,17,21,19,12,17,15,16,17,16,6,23,19,36,20,10,11,12,13,31,24,16,16,16,15,24,19,23]","[{'ZIP': '10001', 'n': 13}, {'ZIP': '10016', 'n': 8}, {'ZIP': '10019', 'n': 8}, {'ZIP': '10023', 'n': 8}, {'ZIP': '10031', 'n': 5}, {'ZIP': '10039', 'n': 8}, {'ZIP': '10452', 'n': 8}, {'ZIP': '10456', 'n': 8}, {'ZIP': '11105', 'n': 8}, {'ZIP': '11214', 'n': 8}, {'ZIP': '11235', 'n': 8}, {'ZIP': '11373', 'n': 8}, {'ZIP': '11385', 'n': 8}]"
zzw-222@627-s4k-mtv,"[26,26,26,22,25,19,31,30,29,23,29,18,19,35,25,33,29,21,28,27,24,32,32,25,32,25,22,19,19,31]","[{'ZIP': '10022', 'n': 8}, {'ZIP': '10024', 'n': 65}, {'ZIP': '10025', 'n': 28}, {'ZIP': '10028', 'n': 8}, {'ZIP': '10033', 'n': 5}, {'ZIP': '10040', 'n': 5}, {'ZIP': '10451', 'n': 9}, {'ZIP': '10455', 'n': 5}, {'ZIP': '10463', 'n': 5}, {'ZIP': '11210', 'n': 5}, {'ZIP': '11230', 'n': 5}]"
22g-222@627-s4t-y5f,"[14,20,32,25,26,28,13,18,26,24,27,16,21,13,15,19,17,16,15,18,11,21,22,22,25,17,26,29,25,17]","[{'ZIP': '10024', 'n': 8}, {'ZIP': '10025', 'n': 16}, {'ZIP': '10026', 'n': 62}, {'ZIP': '10027', 'n': 12}, {'ZIP': '10029', 'n': 26}, {'ZIP': '10035', 'n': 29}, {'ZIP': '10128', 'n': 12}, {'ZIP': '10459', 'n': 8}, {'ZIP': '10460', 'n': 8}, {'ZIP': '11434', 'n': 6}, {'ZIP': '11435', 'n': 6}, {'ZIP': '11436', 'n': 6}]"
zzw-225@627-s8j-xt9,"[7,2,1,6,2,5,6,3,2,5,2,4,4,1,5,5,0,2,8,3,3,4,1,9,2,3,3,5,4,4]","[{'ZIP': '10026', 'n': 8}, {'ZIP': '10027', 'n': 8}, {'ZIP': '10030', 'n': 8}, {'ZIP': '10037', 'n': 8}]"
22t-222@627-s8r-8sq,"[4,5,11,6,6,2,2,3,8,9,6,12,1,12,9,4,9,7,4,6,9,3,9,7,8,4,6,5,8,9]","[{'ZIP': '10019', 'n': 8}, {'ZIP': '10023', 'n': 8}, {'ZIP': '10028', 'n': 8}, {'ZIP': '11433', 'n': 8}, {'ZIP': '11435', 'n': 8}]"
zzz-222@627-s6c-syv,"[10,26,18,23,20,21,21,26,29,28,30,12,20,30,26,24,23,26,13,13,17,33,29,24,23,26,21,17,23,24]","[{'ZIP': '10451', 'n': 23}, {'ZIP': '10452', 'n': 9}, {'ZIP': '10454', 'n': 9}, {'ZIP': '10455', 'n': 12}, {'ZIP': '10456', 'n': 72}, {'ZIP': '10457', 'n': 8}, {'ZIP': '10458', 'n': 8}, {'ZIP': '10459', 'n': 54}, {'ZIP': '10462', 'n': 5}, {'ZIP': '10473', 'n': 14}]"
zzy-222@627-s4s-k4v,"[1,6,1,4,3,3,5,7,6,6,7,4,4,8,3,5,6,3,4,7,2,4,6,8,12,5,6,3,5,10]","[{'ZIP': '10025', 'n': 8}, {'ZIP': '10027', 'n': 14}, {'ZIP': '10031', 'n': 8}, {'ZIP': '10032', 'n': 10}, {'ZIP': '11102', 'n': 5}, {'ZIP': '11103', 'n': 5}, {'ZIP': '11106', 'n': 5}]"
229-222@627-s4v-zvf,"[2,3,0,2,2,8,2,4,4,8,3,1,3,3,1,0,3,2,4,4,3,1,3,5,2,2,3,2,1,4]","[{'ZIP': '10026', 'n': 18}, {'ZIP': '10027', 'n': 12}, {'ZIP': '10029', 'n': 8}, {'ZIP': '10035', 'n': 10}, {'ZIP': '10462', 'n': 8}]"
226-222@627-wc9-nyv,"[10,11,10,14,13,5,10,17,7,9,17,9,6,10,11,6,14,20,11,8,9,5,8,9,7,9,13,6,8,10]","[{'ZIP': '10002', 'n': 107}, {'ZIP': '10029', 'n': 8}, {'ZIP': '10038', 'n': 10}, {'ZIP': '11421', 'n': 8}]"
22h-223@627-s4v-3yv,"[9,6,6,6,9,4,8,5,3,7,8,11,8,2,3,6,2,10,8,5,5,3,9,6,9,11,7,5,1,7]","[{'ZIP': '10027', 'n': 8}, {'ZIP': '10029', 'n': 23}, {'ZIP': '10031', 'n': 12}, {'ZIP': '10039', 'n': 6}]"
zzy-223@627-s8v-nyv,"[9,9,6,5,10,0,4,5,10,7,8,8,2,5,7,8,11,6,8,0,4,5,10,8,13,8,4,7,3,7]","[{'ZIP': '11206', 'n': 16}, {'ZIP': '11221', 'n': 8}, {'ZIP': '11237', 'n': 12}]"
zzw-222@627-wc9-kcq,"[20,20,23,21,12,8,9,22,22,21,11,9,7,18,19,21,19,17,8,5,20,17,33,29,25,7,6,18,16,27]","[{'ZIP': '10002', 'n': 40}, {'ZIP': '11207', 'n': 12}, {'ZIP': '11209', 'n': 12}, {'ZIP': '11214', 'n': 13}, {'ZIP': '11233', 'n': 8}, {'ZIP': '11236', 'n': 12}, {'ZIP': '11366', 'n': 8}]"
22j-223@627-wbn-gtv,"[13,13,15,21,10,9,8,13,17,14,15,7,3,12,14,15,15,11,3,3,12,19,14,12,19,9,10,11,13,13]","[{'ZIP': '10011', 'n': 8}, {'ZIP': '10014', 'n': 16}, {'ZIP': '11230', 'n': 17}, {'ZIP': '11354', 'n': 5}, {'ZIP': '11357', 'n': 5}, {'ZIP': '11368', 'n': 8}]"
zzy-223@627-s9w-6zf,"[18,9,24,31,24,18,17,19,15,29,26,26,26,28,6,13,12,30,21,27,16,15,24,15,15,28,14,38,12,19]","[{'ZIP': '11417', 'n': 8}, {'ZIP': '11418', 'n': 6}, {'ZIP': '11419', 'n': 89}, {'ZIP': '11420', 'n': 111}, {'ZIP': '11432', 'n': 8}, {'ZIP': '11433', 'n': 10}, {'ZIP': '11434', 'n': 12}, {'ZIP': '11435', 'n': 49}, {'ZIP': '11436', 'n': 22}, {'ZIP': '11691', 'n': 8}]"
zzw-222@627-wbn-d9z,"[6,7,6,11,9,7,9,10,7,5,14,8,0,10,7,9,7,5,5,2,5,8,7,6,12,6,5,4,6,9]","[{'ZIP': '10001', 'n': 9}, {'ZIP': '10011', 'n': 9}, {'ZIP': '10018', 'n': 5}, {'ZIP': '10026', 'n': 8}]"
22r-222@627-s4n-v9f,"[11,8,16,10,4,2,6,11,13,13,11,11,6,10,9,20,13,6,8,9,12,13,14,9,14,12,8,15,10,7]","[{'ZIP': '10021', 'n': 8}, {'ZIP': '10028', 'n': 31}, {'ZIP': '10075', 'n': 27}, {'ZIP': '11233', 'n': 5}, {'ZIP': '11418', 'n': 5}]"
zzy-222@627-s69-9zz,"[21,29,31,36,41,42,17,25,22,26,41,25,26,31,23,33,40,31,19,23,25,26,24,33,31,24,29,32,22,19]","[{'ZIP': '10027', 'n': 8}, {'ZIP': '10451', 'n': 62}, {'ZIP': '10452', 'n': 44}, {'ZIP': '10453', 'n': 8}, {'ZIP': '10454', 'n': 8}, {'ZIP': '10455', 'n': 12}, {'ZIP': '10456', 'n': 122}, {'ZIP': '10457', 'n': 18}, {'ZIP': '10459', 'n': 8}, {'ZIP': '10467', 'n': 8}, {'ZIP': '10472', 'n': 8}, {'ZIP': '10473', 'n': 8}, {'ZIP': '10475', 'n': 6}]"
24r-222@627-s8k-3dv,"[28,27,22,35,20,11,6,32,31,32,32,16,8,29,36,40,37,29,13,4,25,20,35,31,22,14,2,32,28,34]","[{'ZIP': '10001', 'n': 8}, {'ZIP': '10018', 'n': 12}, {'ZIP': '10030', 'n': 8}, {'ZIP': '10035', 'n': 8}, {'ZIP': '10037', 'n': 8}, {'ZIP': '11368', 'n': 9}, {'ZIP': '11373', 'n': 9}]"
