placekey,visits_by_day,visitor_home_aggregation
224-224@627-s4s-ks5,"[8,13,9,3,0,4,9,6,6,9,2,4,6,8,4,7,16,1,3,8,7,4,8,8,3,3,7,6,8,13]","[{'ZIP': '10019', 'n': 8}, {'ZIP': '10032', 'n': 8}, {'ZIP': '10037', 'n': 6}, {'ZIP': '10456', 'n': 8}, {'ZIP': '11354', 'n': 6}, {'ZIP': '11357', 'n': 6}, {'ZIP': '11413', 'n': 6}, {'ZIP': '11422', 'n': 6}]"
26q-222@627-s4r-nwk,"[15,18,17,9,9,13,27,22,13,22,12,15,11,18,18,19,31,22,22,14,23,28,14,18,23,22,17,13,18,19]","[{'ZIP': '10019', 'n': 8}, {'ZIP': '10021', 'n': 8}, {'ZIP': '10023', 'n': 45}, {'ZIP': '10024', 'n': 32}, {'ZIP': '10025', 'n': 16}, {'ZIP': '10069', 'n': 15}, {'ZIP': '11218', 'n': 8}, {'ZIP': '11385', 'n': 7}]"
228-226@627-s4m-xbk,"[13,11,5,0,2,15,17,18,19,22,16,14,20,18,16,17,13,11,11,18,16,24,15,5,14,12,18,18,15,18]","[{'ZIP': '10028', 'n': 21}, {'ZIP': '10075', 'n': 21}]"
22g-223@627-s8h-v2k,"[7,2,6,2,0,1,2,0,3,4,2,1,3,6,0,1,3,3,0,3,3,1,4,3,2,1,2,0,2,5]","[{'ZIP': '10003', 'n': 5}, {'ZIP': '10012', 'n': 5}, {'ZIP': '10016', 'n': 8}, {'ZIP': '11214', 'n': 8}, {'ZIP': '11234', 'n': 6}, {'ZIP': '11368', 'n': 8}]"
228-222@627-s4n-3bk,"[6,3,2,0,4,2,6,7,7,6,2,1,4,8,4,4,6,5,2,5,6,5,11,9,4,7,6,9,3,10]","[{'ZIP': '10021', 'n': 20}, {'ZIP': '10075', 'n': 12}, {'ZIP': '11214', 'n': 8}, {'ZIP': '11419', 'n': 8}]"
22m-223@627-s8j-gzf,"[5,2,3,4,4,2,6,4,3,6,1,3,5,6,4,10,6,3,2,4,7,9,5,5,3,2,6,4,6,7]","[{'ZIP': '10003', 'n': 8}, {'ZIP': '10010', 'n': 8}, {'ZIP': '10011', 'n': 8}, {'ZIP': '10012', 'n': 8}]"
22v-222@627-s4n-jd9,"[20,23,17,18,10,14,16,16,18,21,23,16,26,16,22,13,18,22,11,24,13,19,19,22,17,19,21,22,18,31]","[{'ZIP': '10003', 'n': 5}, {'ZIP': '10012', 'n': 9}, {'ZIP': '10019', 'n': 12}, {'ZIP': '10021', 'n': 22}, {'ZIP': '10026', 'n': 8}, {'ZIP': '10028', 'n': 39}, {'ZIP': '10065', 'n': 8}, {'ZIP': '10075', 'n': 45}, {'ZIP': '10128', 'n': 8}, {'ZIP': '11375', 'n': 5}]"
227-223@627-wbt-sbk,"[13,15,26,24,19,14,6,15,15,22,26,26,44,21,20,18,31,45,14,9,14,17,23,19,25,18,20,16,16,24]","[{'ZIP': '10001', 'n': 24}, {'ZIP': '10003', 'n': 16}, {'ZIP': '10007', 'n': 8}, {'ZIP': '10009', 'n': 12}, {'ZIP': '10010', 'n': 9}, {'ZIP': '10011', 'n': 25}, {'ZIP': '10012', 'n': 8}, {'ZIP': '10013', 'n': 8}, {'ZIP': '10014', 'n': 8}, {'ZIP': '10016', 'n': 12}, {'ZIP': '10017', 'n': 8}, {'ZIP': '10018', 'n': 16}, {'ZIP': '11215', 'n': 8}, {'ZIP': '11218', 'n': 8}, {'ZIP': '11223', 'n': 8}, {'ZIP': '11229', 'n': 12}, {'ZIP': '11235', 'n': 8}, {'ZIP': '11238', 'n': 12}, {'ZIP': '11377', 'n': 8}]"
22v-222@627-wc7-26k,"[4,5,2,1,2,0,4,3,1,3,1,1,6,2,1,3,7,1,4,4,7,3,5,5,3,3,3,3,5,2]","[{'ZIP': '10007', 'n': 8}, {'ZIP': '10013', 'n': 12}, {'ZIP': '10303', 'n': 6}, {'ZIP': '11220', 'n': 5}]"
22b-222@627-wbz-w8v,"[17,6,14,6,12,12,12,10,14,14,17,7,10,9,13,12,13,9,3,7,9,8,11,11,6,10,14,14,16,16]","[{'ZIP': '10011', 'n': 6}, {'ZIP': '10027', 'n': 8}, {'ZIP': '10031', 'n': 8}, {'ZIP': '10309', 'n': 8}, {'ZIP': '10312', 'n': 8}, {'ZIP': '10314', 'n': 8}, {'ZIP': '11203', 'n': 8}, {'ZIP': '11385', 'n': 8}]"
zzw-222@627-s4s-g49,"[30,10,17,8,6,6,26,19,16,16,11,8,17,15,21,16,23,6,6,22,19,20,12,13,13,12,15,14,20,24]","[{'ZIP': '10027', 'n': 22}, {'ZIP': '10031', 'n': 22}, {'ZIP': '10035', 'n': 8}, {'ZIP': '10456', 'n': 8}, {'ZIP': '11203', 'n': 8}]"
zzy-225@627-s8k-q4v,"[3,5,3,1,2,1,2,0,5,2,2,5,7,5,7,3,8,5,2,3,6,6,2,5,3,6,3,4,7,4]","[{'ZIP': '10009', 'n': 8}, {'ZIP': '11373', 'n': 8}, {'ZIP': '11375', 'n': 5}, {'ZIP': '11385', 'n': 10}]"
zzy-222@627-s8v-whq,"[15,12,24,10,19,18,20,28,17,23,16,15,29,18,19,35,25,15,12,18,21,29,25,29,24,19,23,14,25,13]","[{'ZIP': '10029', 'n': 5}, {'ZIP': '10301', 'n': 6}, {'ZIP': '11205', 'n': 16}, {'ZIP': '11206', 'n': 32}, {'ZIP': '11207', 'n': 12}, {'ZIP': '11221', 'n': 12}, {'ZIP': '11237', 'n': 12}, {'ZIP': '11372', 'n': 12}, {'ZIP': '11373', 'n': 9}, {'ZIP': '11377', 'n': 5}, {'ZIP': '11433', 'n': 8}]"
zzw-229@627-s8r-dd9,"[14,21,11,16,12,6,4,6,6,9,12,8,6,9,9,8,8,8,12,6,8,5,7,8,6,8,3,3,7,11]","[{'ZIP': '10019', 'n': 8}, {'ZIP': '10023', 'n': 8}, {'ZIP': '10025', 'n': 8}, {'ZIP': '10452', 'n': 8}, {'ZIP': '11104', 'n': 8}, {'ZIP': '11212', 'n': 8}, {'ZIP': '11372', 'n': 12}, {'ZIP': '11373', 'n': 8}, {'ZIP': '11377', 'n': 16}]"
229-222@627-wc9-p5f,"[15,24,12,9,6,21,22,19,16,14,15,27,18,17,24,28,29,17,20,23,18,14,15,14,13,17,22,11,14,20]","[{'ZIP': '10002', 'n': 141}, {'ZIP': '10007', 'n': 10}, {'ZIP': '10013', 'n': 14}, {'ZIP': '10038', 'n': 20}, {'ZIP': '11212', 'n': 5}, {'ZIP': '11236', 'n': 5}, {'ZIP': '11421', 'n': 8}]"
22b-222@627-s4t-5pv,"[28,18,12,15,19,12,15,17,15,12,22,15,28,13,17,20,14,18,11,17,25,21,25,21,12,8,22,26,17,26]","[{'ZIP': '10025', 'n': 8}, {'ZIP': '10027', 'n': 60}, {'ZIP': '10030', 'n': 5}, {'ZIP': '10031', 'n': 97}, {'ZIP': '10032', 'n': 28}, {'ZIP': '10033', 'n': 12}, {'ZIP': '10034', 'n': 8}, {'ZIP': '10037', 'n': 5}, {'ZIP': '10039', 'n': 8}, {'ZIP': '10456', 'n': 8}, {'ZIP': '10469', 'n': 8}, {'ZIP': '10475', 'n': 8}, {'ZIP': '11413', 'n': 8}]"
22d-223@627-s8h-wx5,"[6,7,4,7,2,3,5,5,6,11,5,4,1,5,8,10,9,4,16,1,6,14,11,11,7,4,7,7,7,6]","[{'ZIP': '10010', 'n': 8}, {'ZIP': '10016', 'n': 8}, {'ZIP': '11208', 'n': 8}, {'ZIP': '11361', 'n': 8}, {'ZIP': '11364', 'n': 8}, {'ZIP': '11374', 'n': 8}]"
226-222@627-s8r-mc5,"[33,46,40,22,26,27,35,30,39,41,26,16,40,29,34,29,41,39,24,40,38,42,49,46,38,27,50,42,43,35]","[{'ZIP': '10021', 'n': 12}, {'ZIP': '10022', 'n': 17}, {'ZIP': '10024', 'n': 8}, {'ZIP': '10025', 'n': 9}, {'ZIP': '10028', 'n': 8}, {'ZIP': '10035', 'n': 8}, {'ZIP': '10065', 'n': 17}, {'ZIP': '10075', 'n': 8}, {'ZIP': '10280', 'n': 8}, {'ZIP': '10301', 'n': 8}, {'ZIP': '10310', 'n': 8}, {'ZIP': '10451', 'n': 8}, {'ZIP': '10452', 'n': 8}, {'ZIP': '10453', 'n': 8}, {'ZIP': '10455', 'n': 12}, {'ZIP': '10462', 'n': 9}, {'ZIP': '10466', 'n': 8}, {'ZIP': '10469', 'n': 12}, {'ZIP': '10473', 'n': 8}, {'ZIP': '11004', 'n': 5}, {'ZIP': '11101', 'n': 21}, {'ZIP': '11102', 'n': 29}, {'ZIP': '11103', 'n': 43}, {'ZIP': '11104', 'n': 20}, {'ZIP': '11105', 'n': 21}, {'ZIP': '11106', 'n': 24}, {'ZIP': '11215', 'n': 5}, {'ZIP': '11218', 'n': 9}, {'ZIP': '11219', 'n': 8}, {'ZIP': '11232', 'n': 5}, {'ZIP': '11355', 'n': 8}, {'ZIP': '11358', 'n': 12}, {'ZIP': '11361', 'n': 8}, {'ZIP': '11366', 'n': 8}, {'ZIP': '11368', 'n': 25}, {'ZIP': '11372', 'n': 32}, {'ZIP': '11373', 'n': 54}, {'ZIP': '11374', 'n': 8}, {'ZIP': '11377', 'n': 46}, {'ZIP': '11379', 'n': 12}, {'ZIP': '11385', 'n': 8}, {'ZIP': '11432', 'n': 12}, {'ZIP': '11433', 'n': 7}, {'ZIP': '11435', 'n': 19}]"
226-224@627-s8q-wtv,"[55,32,38,16,18,15,45,48,60,46,15,16,63,61,63,38,53,20,15,57,55,66,60,45,14,17,71,54,41,47]","[{'ZIP': '10014', 'n': 8}, {'ZIP': '10021', 'n': 12}, {'ZIP': '10022', 'n': 27}, {'ZIP': '10024', 'n': 8}, {'ZIP': '10028', 'n': 8}, {'ZIP': '10065', 'n': 20}, {'ZIP': '10128', 'n': 8}, {'ZIP': '11103', 'n': 8}, {'ZIP': '11104', 'n': 8}, {'ZIP': '11206', 'n': 6}, {'ZIP': '11221', 'n': 8}, {'ZIP': '11373', 'n': 12}, {'ZIP': '11377', 'n': 8}, {'ZIP': '11417', 'n': 8}, {'ZIP': '11418', 'n': 8}]"
22d-223@627-s8n-7dv,"[5,6,4,2,6,2,5,8,3,5,2,3,4,8,11,5,9,3,1,9,8,3,4,7,4,3,12,5,8,4]","[{'ZIP': '10021', 'n': 11}, {'ZIP': '10022', 'n': 9}, {'ZIP': '10065', 'n': 20}]"
22y-223@627-s8k-qmk,"[2,0,10,2,2,6,3,2,2,5,5,0,5,9,5,6,9,6,1,3,6,3,2,3,7,2,1,5,1,1]","[{'ZIP': '10002', 'n': 8}, {'ZIP': '10003', 'n': 8}, {'ZIP': '10009', 'n': 16}]"
zzw-223@627-s4k-jvz,"[0,3,2,1,2,0,3,2,4,2,1,2,0,1,2,1,1,0,3,1,2,3,2,2,3,1,3,0,1,1]","[{'ZIP': '10024', 'n': 20}, {'ZIP': '10025', 'n': 18}]"
zzy-222@627-s92-gtv,"[7,14,8,9,8,5,15,12,5,6,11,12,10,8,10,14,7,8,4,5,10,8,16,12,4,9,7,11,12,11]","[{'ZIP': '11213', 'n': 8}, {'ZIP': '11216', 'n': 8}, {'ZIP': '11231', 'n': 5}, {'ZIP': '11236', 'n': 5}, {'ZIP': '11238', 'n': 8}, {'ZIP': '11419', 'n': 9}, {'ZIP': '11420', 'n': 9}, {'ZIP': '11691', 'n': 8}]"
23n-222@627-wc7-6ff,"[4,6,10,7,7,6,7,6,2,2,5,3,7,3,7,8,6,5,4,10,6,11,5,14,3,11,2,8,10,8]","[{'ZIP': '10002', 'n': 18}, {'ZIP': '10038', 'n': 14}, {'ZIP': '10314', 'n': 8}, {'ZIP': '11237', 'n': 8}, {'ZIP': '11368', 'n': 5}, {'ZIP': '11433', 'n': 5}]"
224-222@627-s4n-2zf,"[5,7,6,3,7,3,5,3,9,8,7,8,9,15,4,5,5,5,1,10,6,8,3,5,1,2,7,15,9,12]","[{'ZIP': '10021', 'n': 17}, {'ZIP': '10026', 'n': 5}, {'ZIP': '10027', 'n': 5}, {'ZIP': '10075', 'n': 5}, {'ZIP': '11433', 'n': 5}, {'ZIP': '11435', 'n': 5}]"
222-222@627-s8r-2kz,"[17,8,12,8,6,10,20,12,17,22,16,9,16,29,17,15,12,6,4,23,26,21,22,22,17,5,23,19,11,12]","[{'ZIP': '10010', 'n': 8}, {'ZIP': '10011', 'n': 8}, {'ZIP': '10016', 'n': 16}, {'ZIP': '10017', 'n': 15}, {'ZIP': '10031', 'n': 8}, {'ZIP': '10462', 'n': 8}, {'ZIP': '11204', 'n': 12}, {'ZIP': '11354', 'n': 5}, {'ZIP': '11355', 'n': 5}, {'ZIP': '11377', 'n': 8}]"
22b-223@627-s4s-jgk,"[6,6,6,6,10,2,6,5,6,10,5,3,5,7,7,12,9,9,3,11,10,7,6,11,15,4,5,10,9,11]","[{'ZIP': '10026', 'n': 14}, {'ZIP': '10027', 'n': 14}, {'ZIP': '10454', 'n': 8}, {'ZIP': '11226', 'n': 8}]"
zzy-224@627-s4r-4d9,"[18,6,8,2,4,3,6,8,11,7,9,2,33,24,27,11,30,4,6,28,11,15,29,27,5,3,24,19,21,14]","[{'ZIP': '10010', 'n': 8}, {'ZIP': '10026', 'n': 5}, {'ZIP': '10306', 'n': 8}, {'ZIP': '11104', 'n': 8}, {'ZIP': '11207', 'n': 8}, {'ZIP': '11357', 'n': 8}, {'ZIP': '11358', 'n': 5}, {'ZIP': '11361', 'n': 5}, {'ZIP': '11377', 'n': 12}, {'ZIP': '11420', 'n': 6}, {'ZIP': '11422', 'n': 6}]"
zzz-223@627-s8p-qpv,"[7,7,10,4,0,4,14,11,9,7,6,3,11,6,4,4,15,1,4,10,12,18,20,9,4,1,7,10,10,10]","[{'ZIP': '11101', 'n': 12}, {'ZIP': '11106', 'n': 8}, {'ZIP': '11354', 'n': 8}, {'ZIP': '11378', 'n': 8}, {'ZIP': '11691', 'n': 8}]"
23h-222@627-s4m-d35,"[5,7,11,4,1,2,6,4,10,11,4,2,6,2,5,10,7,5,2,0,4,3,7,5,1,2,4,1,6,2]","[{'ZIP': '10025', 'n': 28}, {'ZIP': '10026', 'n': 5}, {'ZIP': '10029', 'n': 8}, {'ZIP': '10467', 'n': 5}]"
zzy-222@627-s6m-rc5,"[5,10,16,17,9,2,17,15,5,17,13,10,12,13,17,11,25,25,11,14,18,15,15,18,9,9,18,12,7,6]","[{'ZIP': '10026', 'n': 8}, {'ZIP': '10032', 'n': 24}, {'ZIP': '10033', 'n': 47}, {'ZIP': '10034', 'n': 14}, {'ZIP': '10040', 'n': 26}, {'ZIP': '10452', 'n': 8}, {'ZIP': '10456', 'n': 8}, {'ZIP': '10457', 'n': 6}, {'ZIP': '10458', 'n': 12}, {'ZIP': '10467', 'n': 8}, {'ZIP': '10468', 'n': 12}]"
zzy-223@627-s8n-zs5,"[37,21,17,15,10,23,37,60,57,62,21,26,58,47,56,22,55,11,22,51,56,40,48,71,27,22,48,35,48,50]","[{'ZIP': '10016', 'n': 5}, {'ZIP': '10021', 'n': 22}, {'ZIP': '10024', 'n': 5}, {'ZIP': '10028', 'n': 56}, {'ZIP': '10035', 'n': 8}, {'ZIP': '10075', 'n': 54}, {'ZIP': '10128', 'n': 28}, {'ZIP': '10452', 'n': 6}, {'ZIP': '10453', 'n': 10}]"
226-222@627-s8k-tjv,"[5,4,9,7,6,4,5,1,2,7,12,5,2,1,3,0,6,11,9,3,4,6,2,4,12,8,1,2,6,1]","[{'ZIP': '10003', 'n': 24}, {'ZIP': '10009', 'n': 16}, {'ZIP': '10010', 'n': 12}]"
229-222@627-wc7-8sq,"[3,8,4,5,3,4,6,6,2,7,8,6,3,2,5,5,4,2,5,10,9,3,3,7,7,5,7,10,10,7]","[{'ZIP': '10002', 'n': 17}, {'ZIP': '10038', 'n': 17}, {'ZIP': '10305', 'n': 8}, {'ZIP': '11223', 'n': 11}]"
zzz-222@627-s4s-nnq,"[25,27,28,16,21,15,20,24,41,31,25,14,32,28,36,20,20,18,19,29,22,26,29,21,19,22,22,18,33,27]","[{'ZIP': '10019', 'n': 5}, {'ZIP': '10023', 'n': 5}, {'ZIP': '10025', 'n': 34}, {'ZIP': '10026', 'n': 12}, {'ZIP': '10027', 'n': 56}, {'ZIP': '10031', 'n': 22}, {'ZIP': '10032', 'n': 22}, {'ZIP': '10040', 'n': 8}, {'ZIP': '10069', 'n': 5}, {'ZIP': '10128', 'n': 6}, {'ZIP': '10452', 'n': 7}]"
zzy-222@627-rwm-6p9,"[15,13,9,18,10,10,10,15,13,19,14,8,15,14,13,15,14,11,12,14,13,12,17,9,9,11,14,25,16,15]","[{'ZIP': '10459', 'n': 29}, {'ZIP': '10461', 'n': 12}, {'ZIP': '10465', 'n': 29}, {'ZIP': '10472', 'n': 12}, {'ZIP': '10473', 'n': 8}, {'ZIP': '10474', 'n': 10}]"
zzw-225@627-s4m-54v,"[9,11,10,8,9,10,10,7,8,7,12,7,14,6,11,8,11,2,5,6,10,14,3,10,9,5,8,8,10,12]","[{'ZIP': '10024', 'n': 8}, {'ZIP': '10025', 'n': 25}, {'ZIP': '10026', 'n': 16}]"
22m-222@627-wc9-mtv,"[6,6,6,7,3,5,7,4,5,5,5,3,7,4,8,2,8,9,4,14,6,7,7,10,7,6,8,6,2,5]","[{'ZIP': '10002', 'n': 23}, {'ZIP': '10009', 'n': 9}, {'ZIP': '10038', 'n': 20}]"
zzz-223@627-sb7-vs5,"[7,11,13,9,14,9,14,6,7,11,8,9,9,6,9,12,11,15,10,9,10,9,9,12,19,12,15,9,12,12]","[{'ZIP': '11102', 'n': 49}, {'ZIP': '11103', 'n': 20}, {'ZIP': '11105', 'n': 22}, {'ZIP': '11106', 'n': 8}, {'ZIP': '11361', 'n': 6}, {'ZIP': '11364', 'n': 6}, {'ZIP': '11370', 'n': 8}, {'ZIP': '11372', 'n': 8}, {'ZIP': '11373', 'n': 13}, {'ZIP': '11375', 'n': 8}, {'ZIP': '11377', 'n': 8}, {'ZIP': '11378', 'n': 6}, {'ZIP': '11432', 'n': 5}, {'ZIP': '11435', 'n': 5}]"
223-223@627-s6m-rff,"[4,7,2,8,9,6,5,4,4,11,6,2,9,4,4,5,7,9,2,4,6,6,7,10,7,6,8,9,4,10]","[{'ZIP': '10032', 'n': 19}, {'ZIP': '10033', 'n': 19}, {'ZIP': '10035', 'n': 6}, {'ZIP': '10037', 'n': 6}, {'ZIP': '10040', 'n': 8}]"
23j-224@627-wc8-6c5,"[6,2,7,7,4,1,2,4,1,3,7,5,4,3,3,3,6,9,3,1,3,1,4,9,2,1,3,1,2,3]","[{'ZIP': '10001', 'n': 8}, {'ZIP': '10011', 'n': 8}, {'ZIP': '10014', 'n': 13}, {'ZIP': '11101', 'n': 8}]"
zzw-225@627-s8p-35z,"[13,9,21,4,9,4,11,17,18,10,9,12,13,19,13,15,25,13,9,15,21,11,12,16,7,9,18,16,7,17]","[{'ZIP': '10021', 'n': 11}, {'ZIP': '10022', 'n': 9}, {'ZIP': '10028', 'n': 49}, {'ZIP': '10065', 'n': 9}, {'ZIP': '10075', 'n': 52}, {'ZIP': '10128', 'n': 8}, {'ZIP': '10452', 'n': 7}, {'ZIP': '10453', 'n': 7}, {'ZIP': '11207', 'n': 7}, {'ZIP': '11208', 'n': 7}, {'ZIP': '11214', 'n': 5}]"
zzy-222@627-wg4-bff,"[9,13,13,12,16,17,16,15,13,15,17,20,14,15,16,14,13,16,12,18,16,15,15,20,9,19,16,18,16,14]","[{'ZIP': '11203', 'n': 11}, {'ZIP': '11210', 'n': 35}, {'ZIP': '11226', 'n': 11}, {'ZIP': '11235', 'n': 9}, {'ZIP': '11413', 'n': 8}]"
226-222@627-s4k-d7q,"[4,6,5,0,5,5,7,4,6,6,2,2,4,3,7,4,6,4,5,2,5,2,5,3,2,5,4,3,4,2]","[{'ZIP': '10025', 'n': 27}, {'ZIP': '10026', 'n': 8}, {'ZIP': '10452', 'n': 5}]"
22k-222@627-s8r-t9z,"[0,4,0,0,1,2,0,4,2,2,4,5,2,1,3,4,1,4,2,0,1,2,5,4,4,3,2,0,1,2]","[{'ZIP': '10022', 'n': 12}, {'ZIP': '10065', 'n': 12}, {'ZIP': '11379', 'n': 5}, {'ZIP': '11385', 'n': 5}]"
zzw-225@627-s4t-5zz,"[2,4,7,1,4,8,7,7,0,7,5,3,2,3,1,2,4,1,2,0,4,5,3,3,9,3,4,3,3,3]","[{'ZIP': '10031', 'n': 22}, {'ZIP': '10032', 'n': 8}, {'ZIP': '10462', 'n': 6}]"
zzy-222@627-s5x-7t9,"[3,7,7,8,9,10,6,4,6,5,6,5,10,9,6,6,18,13,9,7,9,11,10,14,10,2,8,9,8,8]","[{'ZIP': '10034', 'n': 35}, {'ZIP': '10040', 'n': 15}, {'ZIP': '10458', 'n': 12}, {'ZIP': '10463', 'n': 10}, {'ZIP': '11368', 'n': 8}]"
